,time,median_length,median_delay,median_speed_kmh,total_records,median_level,Year,Month,Date_no,Hour,Day,level
832,2022-08-01 19:00:00,771.0,71.0,16.42,9,2.0,2022,8,1,19,2,2
833,2022-08-01 20:00:00,1271.0,80.0,28.55,3,1.0,2022,8,1,20,2,1
834,2022-08-02 09:00:00,1350.0,109.0,23.34,11,2.0,2022,8,2,9,3,2
835,2022-08-02 09:00:00,1107.0,91.0,26.49,3,1.0,2022,8,2,9,3,1
836,2022-08-02 11:00:00,1535.0,68.5,28.509998,8,1.0,2022,8,2,11,3,1
837,2022-08-02 15:00:00,836.0,60.0,19.54,4,1.0,2022,8,2,15,3,1
838,2022-08-02 15:00:00,1271.0,113.5,25.55,6,1.0,2022,8,2,15,3,1
839,2022-08-02 20:00:00,1364.0,76.0,33.2,1,1.0,2022,8,2,20,3,1
840,2022-08-02 20:00:00,1148.0,70.0,22.96,7,2.0,2022,8,2,20,3,2
841,2022-08-02 23:00:00,2462.5,105.0,29.779999,2,1.0,2022,8,2,23,3,1
842,2022-08-03 00:00:00,2716.0,121.0,29.17,2,1.0,2022,8,3,0,4,1
843,2022-08-03 00:00:00,2988.0,201.5,27.34,20,2.0,2022,8,3,0,4,2
844,2022-08-03 13:00:00,3187.0,214.0,27.23,9,1.0,2022,8,3,13,4,1
845,2022-08-03 17:00:00,2751.0,113.0,29.06,15,1.0,2022,8,3,17,4,1
846,2022-08-03 20:00:00,2317.0,100.5,31.42,12,1.0,2022,8,3,20,4,1
847,2022-08-03 21:00:00,1594.0,75.0,31.45,11,1.0,2022,8,3,21,4,1
848,2022-08-03 22:00:00,2201.0,73.0,31.04,11,1.0,2022,8,3,22,4,1
849,2022-08-04 10:00:00,181.0,132.0,3.665,8,3.0,2022,8,4,10,5,3
850,2022-08-04 14:00:00,943.0,67.0,21.62,2,1.0,2022,8,4,14,5,1
851,2022-08-04 14:00:00,1271.0,211.5,19.34,4,2.0,2022,8,4,14,5,2
852,2022-08-04 14:00:00,2354.5,132.5,26.135,10,2.0,2022,8,4,14,5,2
853,2022-08-04 15:00:00,1271.0,211.0,19.37,1,2.0,2022,8,4,15,5,2
854,2022-08-04 15:00:00,316.0,114.5,7.425,10,3.0,2022,8,4,15,5,3
855,2022-08-04 15:00:00,3927.0,124.0,33.44,1,1.0,2022,8,4,15,5,1
856,2022-08-04 15:00:00,1754.0,268.0,14.16,14,2.0,2022,8,4,15,5,2
857,2022-08-04 15:00:00,918.0,188.0,11.94,3,3.0,2022,8,4,15,5,3
858,2022-08-04 15:00:00,2030.0,137.0,22.71,11,1.0,2022,8,4,15,5,1
859,2022-08-04 16:00:00,840.0,107.0,17.11,2,2.0,2022,8,4,16,5,2
860,2022-08-04 16:00:00,1462.0,76.0,27.029999,8,1.0,2022,8,4,16,5,1
861,2022-08-04 16:00:00,260.0,98.0,7.77,3,3.0,2022,8,4,16,5,3
862,2022-08-04 16:00:00,446.0,99.5,10.86,10,3.0,2022,8,4,16,5,3
863,2022-08-04 16:00:00,2204.0,91.5,32.125,16,1.0,2022,8,4,16,5,1
864,2022-08-04 17:00:00,360.0,165.0,6.5,2,4.0,2022,8,4,17,5,4
865,2022-08-04 18:00:00,2229.5,99.0,27.900002,4,2.0,2022,8,4,18,5,2
866,2022-08-04 19:00:00,2664.0,111.0,28.04,8,2.0,2022,8,4,19,5,2
867,2022-08-04 19:00:00,3977.0,124.5,36.684998,14,1.0,2022,8,4,19,5,1
868,2022-08-04 22:00:00,1568.0,76.0,25.655,4,1.0,2022,8,4,22,5,1
869,2022-08-05 08:00:00,2201.0,80.5,30.18,6,1.0,2022,8,5,8,6,1
870,2022-08-05 09:00:00,2201.0,78.0,30.43,6,1.0,2022,8,5,9,6,1
871,2022-08-05 13:00:00,1127.0,269.0,26.07,4,2.0,2022,8,5,13,6,2
872,2022-08-05 14:00:00,316.0,89.0,8.97,12,3.0,2022,8,5,14,6,3
873,2022-08-05 17:00:00,446.0,86.0,11.96,8,3.0,2022,8,5,17,6,3
874,2022-08-05 18:00:00,3517.0,98.0,38.25,3,1.0,2022,8,5,18,6,1
875,2022-08-05 19:00:00,478.0,88.0,12.6,1,3.0,2022,8,5,19,6,3
876,2022-08-05 20:00:00,3122.0,82.0,38.12,3,1.0,2022,8,5,20,6,1
877,2022-08-05 22:00:00,1845.0,83.5,26.665,8,1.0,2022,8,5,22,6,1
878,2022-08-05 23:00:00,2201.0,84.0,29.79,9,1.0,2022,8,5,23,6,1
879,2022-08-06 03:00:00,901.5,258.0,9.549999,2,3.0,2022,8,6,3,7,3
880,2022-08-06 03:00:00,1008.0,284.0,9.59,9,4.0,2022,8,6,3,7,4
881,2022-08-06 05:00:00,605.0,98.0,13.17,7,3.0,2022,8,6,5,7,3
882,2022-08-06 06:00:00,418.0,61.0,12.17,4,3.0,2022,8,6,6,7,3
883,2022-08-06 06:00:00,576.0,68.0,14.450001,2,3.0,2022,8,6,6,7,3
884,2022-08-06 07:00:00,712.0,74.0,16.96,5,3.0,2022,8,6,7,7,3
885,2022-08-06 07:00:00,576.0,65.0,14.81,3,2.0,2022,8,6,7,7,2
886,2022-08-06 07:00:00,576.0,67.0,14.52,5,3.0,2022,8,6,7,7,3
887,2022-08-06 07:00:00,418.0,60.0,12.29,3,3.0,2022,8,6,7,7,3
888,2022-08-06 07:00:00,2073.0,85.0,32.620003,10,1.0,2022,8,6,7,7,1
889,2022-08-06 07:00:00,712.0,72.0,17.27,4,2.0,2022,8,6,7,7,2
890,2022-08-06 08:00:00,1887.0,102.0,26.16,3,1.0,2022,8,6,8,7,1
891,2022-08-06 09:00:00,722.0,61.0,21.62,1,2.0,2022,8,6,9,7,2
892,2022-08-06 09:00:00,446.0,73.0,13.18,8,3.0,2022,8,6,9,7,3
893,2022-08-06 09:00:00,921.0,61.5,23.3,4,1.0,2022,8,6,9,7,1
894,2022-08-06 10:00:00,300.0,118.0,6.92,9,3.0,2022,8,6,10,7,3
895,2022-08-06 10:00:00,540.0,72.5,16.165,2,2.0,2022,8,6,10,7,2
896,2022-08-06 10:00:00,714.0,99.0,17.06,2,3.0,2022,8,6,10,7,3
897,2022-08-06 10:00:00,541.0,75.0,12.49,2,3.0,2022,8,6,10,7,3
898,2022-08-06 12:00:00,316.0,98.0,8.309999,16,3.0,2022,8,6,12,7,3
899,2022-08-06 13:00:00,2209.0,105.0,28.73,9,1.0,2022,8,6,13,7,1
900,2022-08-06 14:00:00,446.0,73.0,13.14,2,3.0,2022,8,6,14,7,3
901,2022-08-06 14:00:00,181.0,78.0,5.28,11,2.0,2022,8,6,14,7,2
902,2022-08-06 14:00:00,811.0,91.0,17.4,9,2.0,2022,8,6,14,7,2
903,2022-08-06 14:00:00,1422.0,73.0,25.73,11,1.0,2022,8,6,14,7,1
904,2022-08-06 15:00:00,540.0,112.0,12.145,10,3.0,2022,8,6,15,7,3
905,2022-08-06 17:00:00,798.0,62.0,14.12,6,3.0,2022,8,6,17,7,3
906,2022-08-06 17:00:00,1095.0,213.0,14.23,5,3.0,2022,8,6,17,7,3
907,2022-08-06 17:00:00,528.0,181.5,8.73,4,4.0,2022,8,6,17,7,4
908,2022-08-06 18:00:00,1324.0,64.0,32.17,8,2.0,2022,8,6,18,7,2
909,2022-08-06 18:00:00,2669.0,101.0,30.58,13,1.0,2022,8,6,18,7,1
910,2022-08-06 18:00:00,721.0,71.0,18.9,11,2.0,2022,8,6,18,7,2
911,2022-08-06 20:00:00,1660.0,90.0,25.24,13,1.0,2022,8,6,20,7,1
912,2022-08-06 23:00:00,1963.0,112.0,21.83,10,1.0,2022,8,6,23,7,1
913,2022-08-07 02:00:00,1321.0,61.0,27.33,3,2.0,2022,8,7,2,1,2
914,2022-08-07 03:00:00,629.0,74.5,16.265,8,2.0,2022,8,7,3,1,2
915,2022-08-07 09:00:00,772.0,62.0,20.11,9,2.0,2022,8,7,9,1,2
916,2022-08-07 12:00:00,956.0,95.0,21.9,10,2.0,2022,8,7,12,1,2
917,2022-08-07 12:00:00,360.0,113.0,8.64,11,3.0,2022,8,7,12,1,3
918,2022-08-07 12:00:00,180.0,93.0,5.1,2,4.0,2022,8,7,12,1,4
919,2022-08-07 13:00:00,346.0,84.0,8.905001,4,3.0,2022,8,7,13,1,3
920,2022-08-07 13:00:00,1125.0,163.5,14.275,10,3.0,2022,8,7,13,1,3
921,2022-08-07 14:00:00,346.0,122.0,7.01,41,3.0,2022,8,7,14,1,3
922,2022-08-07 14:00:00,346.0,130.0,6.7,1,4.0,2022,8,7,14,1,4
923,2022-08-07 14:00:00,721.0,60.0,20.64,5,1.0,2022,8,7,14,1,1
924,2022-08-07 14:00:00,721.0,95.5,16.05,10,2.0,2022,8,7,14,1,2
925,2022-08-07 15:00:00,346.0,65.0,10.31,5,3.0,2022,8,7,15,1,3
926,2022-08-07 15:00:00,721.0,91.0,16.535,6,2.0,2022,8,7,15,1,2
927,2022-08-07 16:00:00,2191.0,93.0,28.27,1,1.0,2022,8,7,16,1,1
928,2022-08-07 16:00:00,1574.0,116.5,21.08,12,2.0,2022,8,7,16,1,2
929,2022-08-07 17:00:00,2030.0,93.0,26.25,3,1.0,2022,8,7,17,1,1
930,2022-08-07 18:00:00,839.0,68.0,20.26,8,2.0,2022,8,7,18,1,2
931,2022-08-07 19:00:00,1153.0,100.0,21.67,2,2.0,2022,8,7,19,1,2
932,2022-08-07 19:00:00,627.0,96.0,13.21,9,2.0,2022,8,7,19,1,2
933,2022-08-07 19:00:00,1367.0,72.0,26.849998,6,1.0,2022,8,7,19,1,1
934,2022-08-07 20:00:00,3098.0,217.0,21.86,25,2.0,2022,8,7,20,1,2
935,2022-08-08 09:00:00,486.0,62.0,14.52,4,3.0,2022,8,8,9,2,3
936,2022-08-08 09:00:00,1005.0,90.0,18.47,2,2.0,2022,8,8,9,2,2
937,2022-08-08 14:00:00,1887.0,81.0,28.47,5,1.0,2022,8,8,14,2,1
938,2022-08-08 17:00:00,1790.0,85.5,27.425,2,1.0,2022,8,8,17,2,1
939,2022-08-08 17:00:00,1941.0,90.0,25.62,3,2.0,2022,8,8,17,2,2
940,2022-08-08 18:00:00,1887.0,84.0,28.04,5,1.0,2022,8,8,18,2,1
941,2022-08-08 19:00:00,1943.0,77.0,32.32,11,1.0,2022,8,8,19,2,1
942,2022-08-08 20:00:00,380.0,68.0,9.19,9,3.0,2022,8,8,20,2,3
943,2022-08-09 08:00:00,418.0,67.0,11.58,9,3.0,2022,8,9,8,3,3
944,2022-08-09 08:00:00,1148.0,83.0,21.38,7,2.0,2022,8,9,8,3,2
945,2022-08-09 09:00:00,1148.0,80.0,21.71,4,2.0,2022,8,9,9,3,2
946,2022-08-09 14:00:00,1107.0,103.0,25.37,2,1.0,2022,8,9,14,3,1
947,2022-08-09 15:00:00,1107.0,103.0,25.37,1,1.0,2022,8,9,15,3,1
948,2022-08-09 15:00:00,466.0,97.0,10.3,3,3.0,2022,8,9,15,3,3
949,2022-08-09 16:00:00,1810.5,92.5,28.49,8,1.0,2022,8,9,16,3,1
950,2022-08-09 16:00:00,1676.0,99.0,24.55,9,2.0,2022,8,9,16,3,2
951,2022-08-09 17:00:00,1905.0,87.5,27.975,2,1.0,2022,8,9,17,3,1
952,2022-08-09 19:00:00,2201.0,114.5,26.735,6,1.0,2022,8,9,19,3,1
953,2022-08-09 19:00:00,497.0,68.0,12.57,6,3.0,2022,8,9,19,3,3
954,2022-08-09 21:00:00,380.0,63.0,9.49,10,3.0,2022,8,9,21,3,3
955,2022-08-09 21:00:00,1887.0,108.5,25.485,4,1.0,2022,8,9,21,3,1
956,2022-08-09 23:00:00,964.0,106.0,19.49,5,2.0,2022,8,9,23,3,2
957,2022-08-09 23:00:00,1153.0,217.0,13.83,7,3.0,2022,8,9,23,3,3
958,2022-08-09 23:00:00,189.0,110.0,5.65,2,4.0,2022,8,9,23,3,4
959,2022-08-10 05:00:00,3385.5,192.0,28.335,12,2.0,2022,8,10,5,4,2
960,2022-08-10 05:00:00,3253.0,136.0,35.62,4,1.0,2022,8,10,5,4,1
961,2022-08-10 05:00:00,602.0,83.0,12.96,3,3.0,2022,8,10,5,4,3
962,2022-08-10 06:00:00,602.0,81.0,13.14,6,3.0,2022,8,10,6,4,3
963,2022-08-10 11:00:00,185.0,74.0,4.41,9,4.0,2022,8,10,11,4,4
964,2022-08-10 14:00:00,1898.0,80.5,31.945,10,1.0,2022,8,10,14,4,1
965,2022-08-10 15:00:00,1898.0,78.0,32.4,1,1.0,2022,8,10,15,4,1
966,2022-08-10 20:00:00,1722.0,101.0,25.58,7,1.0,2022,8,10,20,4,1
967,2022-08-11 01:00:00,2201.0,138.0,24.735,12,1.0,2022,8,11,1,5,1
968,2022-08-11 02:00:00,953.0,68.0,22.865,10,2.0,2022,8,11,2,5,2
969,2022-08-11 03:00:00,941.5,63.5,23.5,2,2.0,2022,8,11,3,5,2
970,2022-08-11 05:00:00,2201.0,92.5,29.05,4,1.0,2022,8,11,5,5,1
971,2022-08-11 06:00:00,1487.0,62.0,30.72,2,2.0,2022,8,11,6,5,2
972,2022-08-11 10:00:00,1271.0,77.0,27.25,2,1.0,2022,8,11,10,5,1
973,2022-08-11 13:00:00,298.0,103.0,7.58,3,3.0,2022,8,11,13,5,3
974,2022-08-11 13:00:00,878.0,461.0,5.755,14,4.0,2022,8,11,13,5,4
975,2022-08-11 14:00:00,2144.0,159.0,22.765,8,1.0,2022,8,11,14,5,1
976,2022-08-11 14:00:00,2318.0,238.0,18.37,5,2.0,2022,8,11,14,5,2
977,2022-08-11 14:00:00,796.0,124.0,14.14,3,3.0,2022,8,11,14,5,3
978,2022-08-11 14:00:00,371.0,181.0,6.15,5,4.0,2022,8,11,14,5,4
979,2022-08-11 15:00:00,2041.0,87.0,25.92,9,1.0,2022,8,11,15,5,1
980,2022-08-11 17:00:00,2209.0,106.0,25.64,9,1.0,2022,8,11,17,5,1
981,2022-08-11 17:00:00,1274.0,126.0,15.98,7,1.0,2022,8,11,17,5,1
982,2022-08-12 11:00:00,1535.0,63.0,29.38,1,1.0,2022,8,12,11,6,1
983,2022-08-12 11:00:00,712.0,63.5,18.27,8,2.0,2022,8,12,11,6,2
984,2022-08-12 12:00:00,422.0,95.0,10.56,2,3.0,2022,8,12,12,6,3
985,2022-08-12 13:00:00,380.0,62.5,9.53,2,3.0,2022,8,12,13,6,3
986,2022-08-12 13:00:00,226.0,105.5,5.38,8,3.0,2022,8,12,13,6,3
987,2022-08-12 14:00:00,446.0,81.0,12.35,4,3.0,2022,8,12,14,6,3
988,2022-08-12 14:00:00,380.0,67.0,9.22,9,3.0,2022,8,12,14,6,3
989,2022-08-12 14:00:00,226.0,101.0,5.55,6,3.0,2022,8,12,14,6,3
990,2022-08-12 14:00:00,757.0,85.5,20.42,12,2.0,2022,8,12,14,6,2
991,2022-08-12 16:00:00,698.0,77.5,16.55,8,2.0,2022,8,12,16,6,2
992,2022-08-12 16:00:00,486.0,70.0,13.67,2,3.0,2022,8,12,16,6,3
993,2022-08-12 20:00:00,1698.0,66.5,28.81,6,1.0,2022,8,12,20,6,1
994,2022-08-12 20:00:00,1676.0,64.5,28.765,6,1.0,2022,8,12,20,6,1
995,2022-08-12 21:00:00,1509.0,63.5,28.52,8,1.0,2022,8,12,21,6,1
996,2022-08-13 03:00:00,1167.0,67.0,23.77,10,1.0,2022,8,13,3,7,1
997,2022-08-13 09:00:00,466.0,82.0,11.33,10,3.0,2022,8,13,9,7,3
998,2022-08-13 10:00:00,1248.0,62.0,27.77,1,1.0,2022,8,13,10,7,1
999,2022-08-13 11:00:00,380.0,62.0,9.57,2,3.0,2022,8,13,11,7,3
1000,2022-08-13 12:00:00,272.0,105.0,7.39,12,3.0,2022,8,13,12,7,3
1001,2022-08-13 13:00:00,1324.0,70.0,30.93,11,2.0,2022,8,13,13,7,2
1002,2022-08-13 13:00:00,380.0,80.5,8.465,8,3.0,2022,8,13,13,7,3
1003,2022-08-13 13:00:00,1390.0,80.0,27.68,3,1.0,2022,8,13,13,7,1
1004,2022-08-13 13:00:00,1887.0,78.5,28.76,4,1.0,2022,8,13,13,7,1
1005,2022-08-13 13:00:00,370.0,114.5,9.355,18,3.0,2022,8,13,13,7,3
1006,2022-08-13 14:00:00,543.0,90.0,12.42,2,3.0,2022,8,13,14,7,3
1007,2022-08-13 15:00:00,1293.0,89.0,24.96,11,2.0,2022,8,13,15,7,2
1008,2022-08-13 15:00:00,2030.0,88.0,26.77,4,1.0,2022,8,13,15,7,1
1009,2022-08-13 17:00:00,226.0,75.0,6.76,1,2.0,2022,8,13,17,7,2
1010,2022-08-13 20:00:00,1462.0,77.0,26.9,15,1.0,2022,8,13,20,7,1
1011,2022-08-13 23:00:00,2441.0,103.5,31.325,12,1.0,2022,8,13,23,7,1
1012,2022-08-14 04:00:00,1520.5,109.5,24.744999,6,2.0,2022,8,14,4,1,2
1013,2022-08-14 04:00:00,950.0,145.0,15.21,9,3.0,2022,8,14,4,1,3
1014,2022-08-14 05:00:00,1489.0,115.0,23.43,7,2.0,2022,8,14,5,1,2
1015,2022-08-14 05:00:00,1456.0,186.0,17.93,12,2.0,2022,8,14,5,1,2
1016,2022-08-14 05:00:00,606.0,89.0,16.42,2,3.0,2022,8,14,5,1,3
1017,2022-08-14 09:00:00,606.0,75.0,17.42,1,3.0,2022,8,14,9,1,3
1018,2022-08-14 12:00:00,1509.0,98.0,24.415,14,1.0,2022,8,14,12,1,1
1019,2022-08-14 13:00:00,2009.0,96.0,25.81,13,1.0,2022,8,14,13,1,1
1020,2022-08-14 13:00:00,1324.0,60.0,32.98,4,2.0,2022,8,14,13,1,2
1021,2022-08-14 13:00:00,839.0,111.0,15.65,1,3.0,2022,8,14,13,1,3
1022,2022-08-14 13:00:00,479.0,81.0,13.83,10,3.0,2022,8,14,13,1,3
1023,2022-08-14 14:00:00,721.0,97.0,15.9,9,2.0,2022,8,14,14,1,2
1024,2022-08-14 14:00:00,298.0,95.5,8.795,8,3.0,2022,8,14,14,1,3
1025,2022-08-14 15:00:00,658.0,62.0,18.43,6,2.0,2022,8,14,15,1,2
1026,2022-08-14 17:00:00,2989.0,98.0,36.35,1,1.0,2022,8,14,17,1,1
1027,2022-08-14 17:00:00,978.0,62.0,23.465,8,2.0,2022,8,14,17,1,2
1028,2022-08-14 17:00:00,1167.0,89.5,21.78,12,1.0,2022,8,14,17,1,1
1029,2022-08-14 18:00:00,486.0,72.5,13.395,4,3.0,2022,8,14,18,1,3
1030,2022-08-14 18:00:00,1670.0,110.5,23.23,8,2.0,2022,8,14,18,1,2
1031,2022-08-14 19:00:00,2116.0,89.0,27.59,7,2.0,2022,8,14,19,1,2
1032,2022-08-14 19:00:00,918.0,60.0,25.3,3,1.0,2022,8,14,19,1,1
1033,2022-08-14 19:00:00,486.0,70.5,13.62,6,3.0,2022,8,14,19,1,3
1034,2022-08-14 20:00:00,1676.0,71.0,27.91,7,1.0,2022,8,14,20,1,1
1035,2022-08-15 02:00:00,1585.0,62.5,25.015,10,1.0,2022,8,15,2,2,1
1036,2022-08-15 13:00:00,1938.0,109.5,23.085,10,1.0,2022,8,15,13,2,1
1037,2022-08-15 14:00:00,420.0,102.5,9.09,10,3.0,2022,8,15,14,2,3
1038,2022-08-15 14:00:00,2449.0,97.5,33.015,10,1.0,2022,8,15,14,2,1
1039,2022-08-15 15:00:00,940.0,70.0,24.53,9,2.0,2022,8,15,15,2,2
1040,2022-08-15 16:00:00,1107.0,103.0,25.38,1,1.0,2022,8,15,16,2,1
1041,2022-08-15 18:00:00,3517.0,86.5,39.41,10,1.0,2022,8,15,18,2,1
1042,2022-08-16 03:00:00,1594.0,88.0,29.47,5,1.0,2022,8,16,3,3,1
1043,2022-08-16 03:00:00,2674.0,142.0,29.565,10,2.0,2022,8,16,3,3,2
1044,2022-08-16 04:00:00,1071.0,134.0,17.599998,10,2.0,2022,8,16,4,3,2
1045,2022-08-16 04:00:00,1352.0,64.0,32.69,1,1.0,2022,8,16,4,3,1
1046,2022-08-16 04:00:00,2316.0,127.0,26.72,19,2.0,2022,8,16,4,3,2
1047,2022-08-16 09:00:00,381.0,69.0,10.83,7,3.0,2022,8,16,9,3,3
1048,2022-08-16 09:00:00,839.0,61.0,21.17,1,2.0,2022,8,16,9,3,2
1049,2022-08-16 09:00:00,439.0,104.5,11.23,8,3.0,2022,8,16,9,3,3
1050,2022-08-16 10:00:00,1291.0,66.0,26.2,3,1.0,2022,8,16,10,3,1
1051,2022-08-16 11:00:00,3492.0,114.0,35.05,3,1.0,2022,8,16,11,3,1
1052,2022-08-16 12:00:00,5016.0,152.0,35.52,13,1.0,2022,8,16,12,3,1
1053,2022-08-16 13:00:00,561.0,67.0,16.73,5,1.0,2022,8,16,13,3,1
1054,2022-08-16 16:00:00,1148.0,75.0,23.99,1,1.0,2022,8,16,16,3,1
1055,2022-08-16 16:00:00,1148.0,78.0,23.54,9,2.0,2022,8,16,16,3,2
1056,2022-08-16 17:00:00,2751.0,128.5,28.095001,10,1.0,2022,8,16,17,3,1
1057,2022-08-16 18:00:00,2201.0,89.0,29.23,3,1.0,2022,8,16,18,3,1
1058,2022-08-17 08:00:00,918.0,299.0,11.99,17,3.0,2022,8,17,8,4,3
1059,2022-08-17 08:00:00,3196.0,159.0,25.675,4,1.0,2022,8,17,8,4,1
1060,2022-08-17 08:00:00,2271.0,191.0,23.18,19,2.0,2022,8,17,8,4,2
1061,2022-08-17 08:00:00,2146.0,416.0,14.56,5,3.0,2022,8,17,8,4,3
1062,2022-08-17 09:00:00,2269.0,176.0,21.015,8,1.0,2022,8,17,9,4,1
1063,2022-08-17 09:00:00,2364.0,397.0,13.530001,16,2.0,2022,8,17,9,4,2
1064,2022-08-17 10:00:00,1293.0,90.0,22.41,1,1.0,2022,8,17,10,4,1
1065,2022-08-17 15:00:00,768.0,117.0,16.45,9,3.0,2022,8,17,15,4,3
1066,2022-08-17 15:00:00,298.0,101.0,8.37,3,4.0,2022,8,17,15,4,4
1067,2022-08-17 20:00:00,1954.0,88.0,29.05,11,1.0,2022,8,17,20,4,1
1068,2022-08-17 21:00:00,1291.0,67.0,24.65,1,1.0,2022,8,17,21,4,1
1069,2022-08-18 06:00:00,839.0,62.0,21.07,3,2.0,2022,8,18,6,5,2
1070,2022-08-18 07:00:00,1726.0,77.0,26.55,1,1.0,2022,8,18,7,5,1
1071,2022-08-18 07:00:00,365.0,226.0,5.2,10,4.0,2022,8,18,7,5,4
1072,2022-08-18 10:00:00,712.0,91.5,16.52,10,2.0,2022,8,18,10,5,2
1073,2022-08-18 11:00:00,1771.5,156.5,30.625,2,1.0,2022,8,18,11,5,1
1074,2022-08-18 12:00:00,1867.0,234.0,30.375,10,1.0,2022,8,18,12,5,1
1075,2022-08-18 13:00:00,226.0,149.0,4.74,1,4.0,2022,8,18,13,5,4
1076,2022-08-18 13:00:00,164.0,157.5,3.495,2,4.0,2022,8,18,13,5,4
1077,2022-08-18 13:00:00,408.0,127.0,10.8,1,3.0,2022,8,18,13,5,3
1078,2022-08-18 14:00:00,1738.0,61.0,33.61,7,1.0,2022,8,18,14,5,1
1079,2022-08-18 18:00:00,854.0,65.5,23.3,8,2.0,2022,8,18,18,5,2
1080,2022-08-19 07:00:00,341.0,93.0,7.98,2,3.0,2022,8,19,7,6,3
1081,2022-08-19 08:00:00,1698.0,75.5,28.46,12,1.0,2022,8,19,8,6,1
1082,2022-08-19 09:00:00,742.0,90.0,18.81,6,3.0,2022,8,19,9,6,3
1083,2022-08-19 10:00:00,742.0,87.0,19.16,5,3.0,2022,8,19,10,6,3
1084,2022-08-19 13:00:00,1487.0,64.0,30.37,1,2.0,2022,8,19,13,6,2
1085,2022-08-19 16:00:00,381.0,81.5,9.895,8,3.0,2022,8,19,16,6,3
1086,2022-08-19 16:00:00,316.0,103.0,8.05,11,3.0,2022,8,19,16,6,3
1087,2022-08-19 16:00:00,658.0,60.0,18.77,2,2.0,2022,8,19,16,6,2
1088,2022-08-19 17:00:00,1585.0,102.5,22.165,12,1.0,2022,8,19,17,6,1
1089,2022-08-19 17:00:00,429.0,144.0,11.59,3,3.0,2022,8,19,17,6,3
1090,2022-08-19 19:00:00,1376.5,119.5,23.965,6,1.0,2022,8,19,19,6,1
1091,2022-08-19 20:00:00,839.0,72.5,19.615,10,2.0,2022,8,19,20,6,2
1092,2022-08-19 20:00:00,1509.0,71.0,26.38,3,1.0,2022,8,19,20,6,1
1093,2022-08-19 22:00:00,1321.0,69.0,26.22,8,2.0,2022,8,19,22,6,2
1094,2022-08-19 22:00:00,1455.0,72.0,24.85,2,1.0,2022,8,19,22,6,1
1095,2022-08-19 22:00:00,1676.0,83.5,27.630001,10,1.0,2022,8,19,22,6,1
1096,2022-08-20 02:00:00,1476.0,94.5,23.565,12,1.0,2022,8,20,2,7,1
1097,2022-08-20 04:00:00,836.0,66.0,18.87,11,1.0,2022,8,20,4,7,1
1098,2022-08-20 05:00:00,836.0,64.0,19.24,1,1.0,2022,8,20,5,7,1
1099,2022-08-20 06:00:00,1005.0,128.0,15.48,9,3.0,2022,8,20,6,7,3
1100,2022-08-20 06:00:00,958.0,81.0,19.45,3,2.0,2022,8,20,6,7,2
1101,2022-08-20 06:00:00,2127.5,97.0,26.44,12,1.0,2022,8,20,6,7,1
1102,2022-08-20 08:00:00,380.0,64.5,9.4,10,3.0,2022,8,20,8,7,3
1103,2022-08-20 09:00:00,422.0,149.0,8.54,1,4.0,2022,8,20,9,7,4
1104,2022-08-20 10:00:00,2373.0,197.0,21.8,1,2.0,2022,8,20,10,7,2
1105,2022-08-20 10:00:00,316.0,104.0,9.43,14,3.0,2022,8,20,10,7,3
1106,2022-08-20 10:00:00,839.0,66.0,20.48,4,2.0,2022,8,20,10,7,2
1107,2022-08-20 10:00:00,361.0,136.0,7.93,11,4.0,2022,8,20,10,7,4
1108,2022-08-20 11:00:00,839.0,63.0,20.94,11,2.0,2022,8,20,11,7,2
1109,2022-08-20 12:00:00,2204.0,80.0,33.63,11,1.0,2022,8,20,12,7,1
1110,2022-08-20 12:00:00,839.0,80.5,18.654999,8,2.0,2022,8,20,12,7,2
